1,34,34,0.28209479177387814
2,0,0,0.5462742152960396
2,3,3,-0.5462742152960396
3,0,12,-0.5462742152960396
3,12,0,-0.5462742152960396
4,0,0,-0.31539156525252005
4,3,3,-0.31539156525252005
4,12,12,0.6307831305050401
5,3,12,-0.5462742152960396
5,12,3,-0.5462742152960396
6,0,3,0.5462742152960396
6,3,0,0.5462742152960396
7,0,1,0.3129178677245881
7,1,0,0.3129178677245881
7,3,4,-1.8775072063475284
7,3,8,0.3129178677245881
7,4,3,-1.8775072063475284
7,8,3,0.3129178677245881
8,1,12,-0.8850653848899652
8,6,12,2.6551961546698957
8,12,1,-0.8850653848899652
8,12,6,2.6551961546698957
9,0,1,-0.23654367393939002
9,1,0,-0.23654367393939002
9,3,8,0.23654367393939002
9,8,3,0.23654367393939002
9,12,13,1.4192620436363401
9,12,17,-1.4192620436363401
9,13,12,1.4192620436363401
9,17,12,-1.4192620436363401
10,1,12,1.0035698153359338
10,6,12,1.0035698153359338
10,12,1,1.0035698153359338
10,12,6,1.0035698153359338
10,12,21,-1.3380930871145784
10,21,12,-1.3380930871145784
11,0,1,0.15867832037280646
11,1,0,0.15867832037280646
11,3,4,0.31735664074561293
11,3,8,0.15867832037280646
11,4,3,0.31735664074561293
11,8,3,0.15867832037280646
11,12,13,-1.2694265629824517
11,12,17,-1.2694265629824517
11,12,27,0.42314218766081724
11,13,12,-1.2694265629824517
11,17,12,-1.2694265629824517
11,27,12,0.42314218766081724
12,4,12,1.0035698153359338
12,8,12,1.0035698153359338
12,12,4,1.0035698153359338
12,12,8,1.0035698153359338
12,12,23,-1.3380930871145784
12,23,12,-1.3380930871145784
13,1,3,-0.47308734787878004
13,3,1,-0.47308734787878004
13,3,6,-0.47308734787878004
13,6,3,-0.47308734787878004
13,12,15,2.8385240872726802
13,15,12,2.8385240872726802
14,4,12,-2.6551961546698957
14,8,12,0.8850653848899652
14,12,4,-2.6551961546698957
14,12,8,0.8850653848899652
15,1,3,1.2516714708983523
15,3,1,1.2516714708983523
15,3,6,-1.2516714708983523
15,6,3,-1.2516714708983523
16,1,1,0.6831841051919143
16,4,4,-10.247761577878714
16,6,6,10.247761577878714
16,8,8,-0.6831841051919143
17,2,12,-1.183309581115876
17,7,12,11.833095811158762
17,10,12,-5.916547905579381
17,12,2,-1.183309581115876
17,12,7,11.833095811158762
17,12,10,-5.916547905579381
18,1,1,-0.5045649007287242
18,4,4,2.522824503643621
18,6,6,2.522824503643621
18,8,8,-0.5045649007287242
18,13,13,5.045649007287242
18,15,15,-30.273894043723452
18,17,17,5.045649007287242
19,2,12,1.3818078892723853
19,7,12,-2.7636157785447706
19,10,12,-4.145423667817156
19,12,2,1.3818078892723853
19,12,7,-2.7636157785447706
19,12,10,-4.145423667817156
19,13,21,-3.6848210380596944
19,17,21,11.054463114179082
19,21,13,-3.6848210380596944
19,21,17,11.054463114179082
20,1,1,0.4606026297574618
20,4,4,0.4606026297574618
20,6,6,-0.4606026297574618
20,8,8,-0.4606026297574618
20,13,13,-7.369642076119389
20,17,17,7.369642076119389
20,21,21,7.369642076119389
20,23,23,-7.369642076119389
21,2,12,-1.4565534062968286
21,7,12,-2.9131068125936572
21,10,12,-1.4565534062968286
21,12,2,-1.4565534062968286
21,12,7,-2.9131068125936572
21,12,10,-1.4565534062968286
21,13,21,5.8262136251873144
21,17,21,5.8262136251873144
21,21,13,5.8262136251873144
21,21,17,5.8262136251873144
21,21,27,-2.3304854500749257
21,27,21,-2.3304854500749257
22,1,1,-0.3178460113381421
22,4,4,-0.9535380340144264
22,6,6,-0.9535380340144264
22,8,8,-0.3178460113381421
22,13,13,5.721228204086558
22,15,15,11.442456408173117
22,17,17,5.721228204086558
22,21,21,-7.628304272115411
22,23,23,-7.628304272115411
22,27,27,1.0171072362820548
23,5,12,-1.4565534062968286
23,9,12,-2.9131068125936572
23,11,12,-1.4565534062968286
23,12,5,-1.4565534062968286
23,12,9,-2.9131068125936572
23,12,11,-1.4565534062968286
23,15,21,5.8262136251873144
23,17,23,5.8262136251873144
23,21,15,5.8262136251873144
23,23,17,5.8262136251873144
23,23,27,-2.3304854500749257
23,27,23,-2.3304854500749257
24,2,3,0.4606026297574618
24,3,2,0.4606026297574618
24,4,6,0.9212052595149236
24,6,4,0.9212052595149236
24,6,8,0.4606026297574618
24,8,6,0.4606026297574618
24,13,15,-7.369642076119389
24,15,13,-7.369642076119389
24,15,17,-7.369642076119389
24,17,15,-7.369642076119389
24,21,23,7.369642076119389
24,23,21,7.369642076119389
25,5,12,4.145423667817156
25,9,12,2.7636157785447706
25,11,12,-1.3818078892723853
25,12,5,4.145423667817156
25,12,9,2.7636157785447706
25,12,11,-1.3818078892723853
25,15,21,-11.054463114179082
25,17,23,3.6848210380596944
25,21,15,-11.054463114179082
25,23,17,3.6848210380596944
26,2,3,-1.0091298014574483
26,3,2,-1.0091298014574483
26,6,8,1.0091298014574483
26,8,6,1.0091298014574483
26,13,15,10.091298014574484
26,15,13,10.091298014574484
26,15,17,-10.091298014574484
26,17,15,-10.091298014574484
27,5,12,-5.916547905579381
27,9,12,11.833095811158762
27,11,12,-1.183309581115876
27,12,5,-5.916547905579381
27,12,9,11.833095811158762
27,12,11,-1.183309581115876
28,2,3,2.0495523155757427
28,3,2,2.0495523155757427
28,4,6,-6.8318410519191435
28,6,4,-6.8318410519191435
28,6,8,2.0495523155757427
28,8,6,2.0495523155757427
29,1,2,0.36446333008741494
29,2,1,0.36446333008741494
29,4,5,-10.204973242447618
29,5,4,-10.204973242447618
29,6,7,25.512433106119044
29,7,6,25.512433106119044
29,8,9,-10.204973242447618
29,8,11,0.36446333008741494
29,9,8,-10.204973242447618
29,11,8,0.36446333008741494
30,2,13,-1.4578533203496598
30,7,13,30.614919727342855
30,10,13,-51.02486621223809
30,11,15,10.204973242447618
30,13,2,-1.4578533203496598
30,13,7,30.614919727342855
30,13,10,-51.02486621223809
30,15,11,10.204973242447618
31,1,2,-0.2661663830297713
31,2,1,-0.2661663830297713
31,4,5,3.726329362416798
31,5,4,3.726329362416798
31,8,9,-3.726329362416798
31,8,11,0.2661663830297713
31,9,8,-3.726329362416798
31,11,8,0.2661663830297713
31,13,14,3.726329362416798
31,14,13,3.726329362416798
31,15,16,-55.89494043625197
31,16,15,-55.89494043625197
31,17,18,55.89494043625197
31,17,20,-3.726329362416798
31,18,17,55.89494043625197
31,20,17,-3.726329362416798
32,2,13,1.724955311049054
32,7,13,-15.524597799441487
32,10,13,-8.62477655524527
32,11,15,8.62477655524527
32,13,2,1.724955311049054
32,13,7,-15.524597799441487
32,13,10,-8.62477655524527
32,14,21,-6.899821244196216
32,15,11,8.62477655524527
32,18,21,68.99821244196217
32,20,21,-34.49910622098108
32,21,14,-6.899821244196216
32,21,18,68.99821244196217
32,21,20,-34.49910622098108
33,1,2,0.23920826237966533
33,2,1,0.23920826237966533
33,4,5,-0.9568330495186613
33,5,4,-0.9568330495186613
33,6,7,-2.3920826237966533
33,7,6,-2.3920826237966533
33,8,9,-0.9568330495186613
33,8,11,0.23920826237966533
33,9,8,-0.9568330495186613
33,11,8,0.23920826237966533
33,13,14,-5.740998297111968
33,14,13,-5.740998297111968
33,15,16,28.70499148555984
33,16,15,28.70499148555984
33,17,18,28.70499148555984
33,17,20,-5.740998297111968
33,18,17,28.70499148555984
33,20,17,-5.740998297111968
